id,name,name_en,name_cn,x_pos,y_pos,address,parking_count
ST1167,가양동 드림팰리스5차,가양동 드림팰리스5차,가양동 드림팰리스5차,36.350111,127.441486,대전광역시 동구 가양동 634,0
ST1168,관저동 금동초등학교,관저동 금동초등학교,관저동 금동초등학교,36.297160,127.326155,대전광역시 서구 관저동 1160,0
ST1169,충남대학교 간호대학,충남대학교 간호대학,충남대학교 간호대학,36.315591,127.413314,대전광역시 중구 문화동 6,0
ST1170,목동 현대아파트,목동 현대아파트,목동 현대아파트,36.328182,127.413813,대전광역시 중구 목동 132-66,0
ST1171,가양동 국제라이온스협회 356-B(대전),Lions Clubs International,Lions Clubs International,36.345280,127.445126,대전광역시 동구 가양동 414-19,0
ST1172,다모아아파트 상가,다모아아파트 상가,다모아아파트 상가,36.362754,127.367896,대전광역시 서구 월평동 311,1
ST1173,가수원 은아아파트 5단지,가수원 은아아파트 5단지,가수원 은아아파트 5단지,36.298957,127.356090,대전광역시 서구 가수원동 820-3,0
ST1175,금강로하스대청공원,금강로하스대청공원,금강로하스대청공원,36.472613,127.473350,대전광역시 대덕구 미호동 67,0
ST1176,가양동 올댓,가양동 올댓,가양동 올댓,36.346604,127.444700,대전광역시 동구 가양동 419-2,0
ST1177,가양동 트윈스아파트,가양동 트윈스아파트,가양동 트윈스아파트,36.345427,127.451728,대전광역시 동구 가양동 165-11,0
ST1178,가양동 가팔어린이공원,가양동 가팔어린이공원,가양동 가팔어린이공원,36.344248,127.449159,대전광역시 동구 가양동 656,0
ST1179,탄방동 대전고용복지플러스센터,탄방동 대전고용복지플러스센터,탄방동 대전고용복지플러스센터,36.346615,127.385463,대전광역시 서구 탄방동 1447-1,1
ST1181,하기동 그린브라우니,하기동 그린브라우니,하기동 그린브라우니,36.387646,127.322756,대전광역시 유성구 하기동 596,0
ST1182,오토월드 버스정류장,autoworld bus station,汽车世界前的公交车站,36.342351,127.321093,대전광역시 유성구 복용동 175-3,2
ST1183,홍도아파트 버스정류장,홍도아파트 버스정류장,홍도아파트 버스정류장,36.344149,127.427680,대전광역시 동구 홍도동 838,0
ST1184,인동네거리 신협2,인동네거리 신협2,인동네거리 신협2,36.321465,127.437701,대전광역시 동구 인동 42-4,0
ST1185,중리동 양무리교회,중리동 양무리교회,중리동 양무리교회,36.362762,127.425302,대전광역시 대덕구 중리동 418,1
ST1186,서한이다음(204동),서한이다음(204동),서한이다음(204동),36.451911,127.362022,대전광역시 유성구 둔곡동 512,0
ST1187,한국효문화진흥원,한국효문화진흥원,한국효문화진흥원,36.285163,127.383285,대전광역시 중구 안영동 71-11,0
ST1188,국화아파트(305동),국화아파트(305동),국화아파트(305동),36.354483,127.395429,대전광역시 서구 둔산동 1809,1
ST1189,가양동 대주파크빌 이마트24,가양동 대주파크빌 이마트24,가양동 대주파크빌 이마트24,36.344007,127.448295,대전광역시 동구 가양동 651-14,0
ST1190,용산동 호반써밋정문,용산동 호반써밋정문,용산동 호반써밋정문,36.415799,127.392115,대전광역시 유성구 용산동 370-9,0
ST1192,가장동 래미안 210동 건너편(맥도날드),가장동 래미안 210동 건너편(맥도날드),가장동 래미안 210동 건너편(맥도날드),36.334477,127.389045,대전광역시 서구 가장동 190,0
ST1194,관평동 대덕비즈센터 남문 맞은편,관평동 대덕비즈센터 남문 맞은편,관평동 대덕비즈센터 남문 맞은편,36.431629,127.393935,대전광역시 유성구 관평동 717,4
ST1196,만년네거리 상록수아파트 104동,Mannyeonnegeori sangnoksuapateu 104dong,Mannyeonnegeori sangnoksuapateu 104dong,36.365002,127.379003,대전광역시 서구 만년동 399-1,1
ST1197,인재개발원 입구,Injaegaebarwon ipgu,Injaegaebarwon ipgu,36.401103,127.364855,대전광역시 유성구 장동 25-4,2
ST1198,남대전 물류센터,Namdaejeon mullyusenteo ipgu,Namdaejeon mullyusenteo ipgu,36.273125,127.469103,대전광역시 동구 구도동 406,0
ST1200,관평동 대우푸르지오 상가,Gwanpyeongdong daeupureujioapateu sangga ap,Gwanpyeongdong daeupureujioapateu sangga ap,36.418874,127.382817,대전광역시 유성구 관평동 681,0
ST1201,대화동 복합문화센터,Daehwadong bokammunhwasenteo ap,Daehwadong bokammunhwasenteo ap,36.368525,127.401277,대전광역시 대덕구 대화동 530-3,6
ST1202,용전동 한숲아파트(101동),Yongjeondong hansupapateu 101dong ap,Yongjeondong hansupapateu 101dong ap,36.355399,127.427743,대전광역시 동구 용전동 194-9,0
ST1203,용산동 호반써밋(307동),용산동 호반써밋(307동),용산동 호반써밋(307동),36.415184,127.393728,대전광역시 유성구 용산동 386,0
ST1204,우암사적공원,우암사적공원,우암사적공원,36.346892,127.455789,대전광역시 동구 가양동 687,0
ST1205,성남동 휴먼시아 스마트빌 건너편,성남동 휴먼시아 스마트빌 건너편,성남동 휴먼시아 스마트빌 건너편,36.343792,127.434345,대전광역시 동구 성남동 166-120,1
ST1206,용산동 호반써밋(101동),용산동 호반써밋(101동),용산동 호반써밋(101동),36.414936,127.390291,대전광역시 유성구 용산동 417-8,0
ST1207,용산동 호반써밋(209동),용산동 호반써밋(209동),용산동 호반써밋(209동),36.414462,127.390924,대전광역시 유성구 용산동 417-8,0
ST1208,용산동 호반써밋(205동),용산동 호반써밋(205동),용산동 호반써밋(205동),36.412777,127.389614,대전광역시 유성구 용산동 503-11,0
ST1209,도마동 대청애견수족관,도마동 대청애견수족관,도마동 대청애견수족관,36.319379,127.373848,대전광역시 서구 도마동 61-5,0
ST1211,갈마육교(동산맨션),갈마육교(동산맨션),갈마육교(동산맨션),36.350877,127.371824,대전광역시 서구 갈마동 343-54,0
ST1212,뚜레쥬르 노은호반점(지족동),뚜레쥬르 노은호반점(지족동),뚜레쥬르 노은호반점(지족동),36.386935,127.316086,대전광역시 유성구 지족동 985-2,0
ST1213,용산동 호반써밋(401동),용산동 호반써밋(401동),용산동 호반써밋(401동),36.414224,127.392972,대전광역시 유성구 용산동 24-10,0
ST1214,용산동 호반써밋(3단지)후문,용산동 호반써밋(3단지)후문,용산동 호반써밋(3단지)후문,36.414500,127.393712,대전광역시 유성구 용산동 400,0
ST1215,용산동 호반써밋(4단지관리사무소앞),용산동 호반써밋(4단지관리사무소앞),용산동 호반써밋(4단지관리사무소앞),36.414340,127.393669,대전광역시 유성구 용산동 400-3,0
ST1216,대덕 현대 프리미엄 쇼핑몰,대덕 현대 프리미엄 쇼핑몰,대덕 현대 프리미엄 쇼핑몰,36.422425,127.400174,대전광역시 유성구 용산동 608,1
ST1217,학하리슈빌포레 부출입구 앞,학하리슈빌포레 부출입구 앞,학하리슈빌포레 부출입구 앞,36.334663,127.310289,대전광역시 유성구 학하동 823,1
ST1218,적십자 버스정류장,적십자 버스정류장,적십자 버스정류장,36.352955,127.442832,대전광역시 대덕구 송촌동 367,0
